 TITLE="NTI converted file"
 VARIABLES="X","Y","Z","Density (kg/m^3)","Pressure (N/m^2)","V1-velocity (m/s); Velocity","V2-velocity (m/s)","V3-velocity (m/s)","Static temperature (K)","nutilde (m^2/s)","wall distance (m)","turbulent viscosity (kg/m s)","y-plus","u-plus","laminar viscosity (kg/m s)","thermal conductivity (W/m/K)","SF1-shear stress (Pa); Shear","SF2-shear stress (Pa)","SF3-shear stress (Pa)","Classical heat flux (W/m^2)","Gresho heat flux (W/m^2)"
ZONE ZONETYPE=FEBRICK, DATAPACKING=POINT,  T="Internal Elements" N=      152216 ,  E=      138744
  0.39628679E+01 0.54376295E+00 0.00000000E+00 0.13255469E+01 0.10012943E+06 0.49912999E+02 0.30772307E+01 0.00000000E+00 0.26315002E+03 0.54851931E-05 0.38016934E+01 0.16843126E-08 0.19805121E+06 0.76306791E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39569462E+01 0.58530061E+00 0.00000000E+00 0.13255490E+01 0.10012943E+06 0.49912853E+02 0.30789677E+01 0.00000000E+00 0.26314960E+03 0.30750583E-05 0.38020005E+01 0.16644746E-09 0.19806751E+06 0.76306732E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39505891E+01 0.62677387E+00 0.00000000E+00 0.13255489E+01 0.10012943E+06 0.49912058E+02 0.30785579E+01 0.00000000E+00 0.26314962E+03 0.28197581E-05 0.38023304E+01 0.11769025E-09 0.19808469E+06 0.76305482E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39437974E+01 0.66817817E+00 0.00000000E+00 0.13255481E+01 0.10012943E+06 0.49909574E+02 0.30788726E+01 0.00000000E+00 0.26314979E+03 0.30863997E-05 0.38026832E+01 0.16891567E-09 0.19810294E+06 0.76301729E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39365717E+01 0.70950895E+00 0.00000000E+00 0.13255475E+01 0.10012943E+06 0.49907321E+02 0.30788579E+01 0.00000000E+00 0.26314990E+03 0.31780955E-05 0.38030588E+01 0.18989721E-09 0.19812243E+06 0.76298296E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39289129E+01 0.75076166E+00 0.00000000E+00 0.13255472E+01 0.10012943E+06 0.49905498E+02 0.30791883E+01 0.00000000E+00 0.26314997E+03 0.30306339E-05 0.38034572E+01 0.15703629E-09 0.19814313E+06 0.76295550E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39208219E+01 0.79193177E+00 0.00000000E+00 0.13255466E+01 0.10012943E+06 0.49903416E+02 0.30793368E+01 0.00000000E+00 0.26315008E+03 0.30866602E-05 0.38038783E+01 0.16897191E-09 0.19816498E+06 0.76292393E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39122994E+01 0.83301474E+00 0.00000000E+00 0.13255461E+01 0.10012943E+06 0.49901279E+02 0.30796947E+01 0.00000000E+00 0.26315018E+03 0.30848150E-05 0.38043221E+01 0.16856803E-09 0.19818802E+06 0.76289173E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.39033464E+01 0.87400606E+00 0.00000000E+00 0.13255456E+01 0.10012943E+06 0.49899389E+02 0.30800160E+01 0.00000000E+00 0.26315028E+03 0.30758213E-05 0.38047885E+01 0.16661089E-09 0.19821225E+06 0.76286324E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38939640E+01 0.91490122E+00 0.00000000E+00 0.13255451E+01 0.10012943E+06 0.49897328E+02 0.30803718E+01 0.00000000E+00 0.26315038E+03 0.30835290E-05 0.38052774E+01 0.16828663E-09 0.19823764E+06 0.76283219E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38841532E+01 0.95569571E+00 0.00000000E+00 0.13255446E+01 0.10012943E+06 0.49895373E+02 0.30807741E+01 0.00000000E+00 0.26315048E+03 0.30781680E-05 0.38057888E+01 0.16711932E-09 0.19826421E+06 0.76280279E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38739149E+01 0.99638505E+00 0.00000000E+00 0.13255441E+01 0.10012943E+06 0.49893298E+02 0.30811888E+01 0.00000000E+00 0.26315058E+03 0.30806930E-05 0.38063226E+01 0.16766797E-09 0.19829195E+06 0.76277158E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38632505E+01 0.10369648E+01 0.00000000E+00 0.13255436E+01 0.10012943E+06 0.49891215E+02 0.30816503E+01 0.00000000E+00 0.26315068E+03 0.30798297E-05 0.38068788E+01 0.16747986E-09 0.19832084E+06 0.76274029E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38521609E+01 0.10774304E+01 0.00000000E+00 0.13255431E+01 0.10012943E+06 0.49889188E+02 0.30821445E+01 0.00000000E+00 0.26315078E+03 0.30804202E-05 0.38074573E+01 0.16760806E-09 0.19835091E+06 0.76270988E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38406476E+01 0.11177774E+01 0.00000000E+00 0.13255426E+01 0.10012943E+06 0.49887229E+02 0.30826727E+01 0.00000000E+00 0.26315087E+03 0.30799878E-05 0.38080580E+01 0.16751372E-09 0.19838212E+06 0.76268054E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38287116E+01 0.11580015E+01 0.00000000E+00 0.13255421E+01 0.10012943E+06 0.49885222E+02 0.30832452E+01 0.00000000E+00 0.26315097E+03 0.30799536E-05 0.38086808E+01 0.16750601E-09 0.19841450E+06 0.76265051E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38163544E+01 0.11980982E+01 0.00000000E+00 0.13255416E+01 0.10012943E+06 0.49883130E+02 0.30838459E+01 0.00000000E+00 0.26315107E+03 0.30802971E-05 0.38093257E+01 0.16758048E-09 0.19844802E+06 0.76261923E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.38035773E+01 0.12380630E+01 0.00000000E+00 0.13255411E+01 0.10012943E+06 0.49881067E+02 0.30844817E+01 0.00000000E+00 0.26315117E+03 0.30800317E-05 0.38099925E+01 0.16752246E-09 0.19848268E+06 0.76258840E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37903816E+01 0.12778916E+01 0.00000000E+00 0.13255406E+01 0.10012943E+06 0.49879092E+02 0.30851715E+01 0.00000000E+00 0.26315127E+03 0.30800140E-05 0.38106812E+01 0.16751835E-09 0.19851849E+06 0.76255897E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37767690E+01 0.13175797E+01 0.00000000E+00 0.13255401E+01 0.10012943E+06 0.49877096E+02 0.30859060E+01 0.00000000E+00 0.26315137E+03 0.30801276E-05 0.38113917E+01 0.16754278E-09 0.19855543E+06 0.76252927E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37627408E+01 0.13571227E+01 0.00000000E+00 0.13255397E+01 0.10012943E+06 0.49875115E+02 0.30866610E+01 0.00000000E+00 0.26315146E+03 0.30801060E-05 0.38121240E+01 0.16753782E-09 0.19859350E+06 0.76249980E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37482985E+01 0.13965164E+01 0.00000000E+00 0.13255392E+01 0.10012943E+06 0.49873079E+02 0.30874452E+01 0.00000000E+00 0.26315156E+03 0.30800803E-05 0.38128778E+01 0.16753196E-09 0.19863270E+06 0.76246954E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37334439E+01 0.14357565E+01 0.00000000E+00 0.13255387E+01 0.10012943E+06 0.49871067E+02 0.30882857E+01 0.00000000E+00 0.26315166E+03 0.30800569E-05 0.38136532E+01 0.16752659E-09 0.19867302E+06 0.76243968E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37181785E+01 0.14748386E+01 0.00000000E+00 0.13255382E+01 0.10012943E+06 0.49869052E+02 0.30891324E+01 0.00000000E+00 0.26315175E+03 0.30800434E-05 0.38144499E+01 0.16752339E-09 0.19871445E+06 0.76240980E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.37025039E+01 0.15137584E+01 0.00000000E+00 0.13255377E+01 0.10012943E+06 0.49867051E+02 0.30899927E+01 0.00000000E+00 0.26315185E+03 0.30800148E-05 0.38152680E+01 0.16751690E-09 0.19875700E+06 0.76238013E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.36864220E+01 0.15525117E+01 0.00000000E+00 0.13255372E+01 0.10012943E+06 0.49865071E+02 0.30909482E+01 0.00000000E+00 0.26315194E+03 0.30799977E-05 0.38161073E+01 0.16751292E-09 0.19880065E+06 0.76235088E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.36699345E+01 0.15910941E+01 0.00000000E+00 0.13255368E+01 0.10012943E+06 0.49863143E+02 0.30919212E+01 0.00000000E+00 0.26315204E+03 0.30800148E-05 0.38169678E+01 0.16751639E-09 0.19884540E+06 0.76232244E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.36530432E+01 0.16295015E+01 0.00000000E+00 0.13255363E+01 0.10012943E+06 0.49861141E+02 0.30929010E+01 0.00000000E+00 0.26315213E+03 0.30800258E-05 0.38178492E+01 0.16751850E-09 0.19889125E+06 0.76229287E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.36357500E+01 0.16677296E+01 0.00000000E+00 0.13255358E+01 0.10012943E+06 0.49859124E+02 0.30939557E+01 0.00000000E+00 0.26315223E+03 0.30799986E-05 0.38187515E+01 0.16751232E-09 0.19893818E+06 0.76226315E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.36180567E+01 0.17057742E+01 0.00000000E+00 0.13255353E+01 0.10012943E+06 0.49857162E+02 0.30950447E+01 0.00000000E+00 0.26315232E+03 0.30799614E-05 0.38196746E+01 0.16750396E-09 0.19898620E+06 0.76223430E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35999653E+01 0.17436311E+01 0.00000000E+00 0.13255349E+01 0.10012943E+06 0.49855285E+02 0.30961992E+01 0.00000000E+00 0.26315241E+03 0.30799416E-05 0.38206183E+01 0.16749940E-09 0.19903530E+06 0.76220681E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35814779E+01 0.17812962E+01 0.00000000E+00 0.13255344E+01 0.10012943E+06 0.49853403E+02 0.30972409E+01 0.00000000E+00 0.26315251E+03 0.30799417E-05 0.38215826E+01 0.16749915E-09 0.19908546E+06 0.76217912E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35625964E+01 0.18187653E+01 0.00000000E+00 0.13255339E+01 0.10012943E+06 0.49851392E+02 0.30983795E+01 0.00000000E+00 0.26315260E+03 0.30799409E-05 0.38225673E+01 0.16749872E-09 0.19913669E+06 0.76214958E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35433229E+01 0.18560343E+01 0.00000000E+00 0.13255335E+01 0.10012943E+06 0.49849451E+02 0.30996161E+01 0.00000000E+00 0.26315269E+03 0.30799290E-05 0.38235723E+01 0.16749587E-09 0.19918898E+06 0.76212120E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35236595E+01 0.18930990E+01 0.00000000E+00 0.13255330E+01 0.10012943E+06 0.49847498E+02 0.31008669E+01 0.00000000E+00 0.26315278E+03 0.30799161E-05 0.38245975E+01 0.16749279E-09 0.19924231E+06 0.76209263E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.35036084E+01 0.19299555E+01 0.00000000E+00 0.13255325E+01 0.10012943E+06 0.49845600E+02 0.31021639E+01 0.00000000E+00 0.26315287E+03 0.30798970E-05 0.38256427E+01 0.16748838E-09 0.19929669E+06 0.76206495E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.34831719E+01 0.19665996E+01 0.00000000E+00 0.13255321E+01 0.10012943E+06 0.49843682E+02 0.31034671E+01 0.00000000E+00 0.26315297E+03 0.30798675E-05 0.38267078E+01 0.16748171E-09 0.19935211E+06 0.76203698E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.34623520E+01 0.20030273E+01 0.00000000E+00 0.13255316E+01 0.10012943E+06 0.49841837E+02 0.31047855E+01 0.00000000E+00 0.26315305E+03 0.30798374E-05 0.38277927E+01 0.16747490E-09 0.19940856E+06 0.76201013E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.34411513E+01 0.20392346E+01 0.00000000E+00 0.13255312E+01 0.10012943E+06 0.49839937E+02 0.31061579E+01 0.00000000E+00 0.26315314E+03 0.30798228E-05 0.38288972E+01 0.16747149E-09 0.19946603E+06 0.76198250E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.34195719E+01 0.20752176E+01 0.00000000E+00 0.13255307E+01 0.10012943E+06 0.49838068E+02 0.31076164E+01 0.00000000E+00 0.26315323E+03 0.30798130E-05 0.38300212E+01 0.16746909E-09 0.19952452E+06 0.76195541E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.33976163E+01 0.21109722E+01 0.00000000E+00 0.13255303E+01 0.10012943E+06 0.49836252E+02 0.31090171E+01 0.00000000E+00 0.26315332E+03 0.30797958E-05 0.38311646E+01 0.16746510E-09 0.19958402E+06 0.76192910E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.33752868E+01 0.21464946E+01 0.00000000E+00 0.13255299E+01 0.10012943E+06 0.49834356E+02 0.31105086E+01 0.00000000E+00 0.26315341E+03 0.30797752E-05 0.38323272E+01 0.16746035E-09 0.19964452E+06 0.76190164E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.33525860E+01 0.21817808E+01 0.00000000E+00 0.13255294E+01 0.10012943E+06 0.49832567E+02 0.31119617E+01 0.00000000E+00 0.26315349E+03 0.30797445E-05 0.38335088E+01 0.16745343E-09 0.19970601E+06 0.76187578E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.33295162E+01 0.22168269E+01 0.00000000E+00 0.13255290E+01 0.10012943E+06 0.49830671E+02 0.31135044E+01 0.00000000E+00 0.26315358E+03 0.30797108E-05 0.38347094E+01 0.16744584E-09 0.19976849E+06 0.76184837E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.33060802E+01 0.22516291E+01 0.00000000E+00 0.13255286E+01 0.10012943E+06 0.49828889E+02 0.31151121E+01 0.00000000E+00 0.26315366E+03 0.30796789E-05 0.38359288E+01 0.16743867E-09 0.19983195E+06 0.76182276E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.32822804E+01 0.22861836E+01 0.00000000E+00 0.13255282E+01 0.10012943E+06 0.49827150E+02 0.31167086E+01 0.00000000E+00 0.26315374E+03 0.30796597E-05 0.38371667E+01 0.16743426E-09 0.19989638E+06 0.76179779E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.32581194E+01 0.23204866E+01 0.00000000E+00 0.13255277E+01 0.10012943E+06 0.49825293E+02 0.31183720E+01 0.00000000E+00 0.26315383E+03 0.30796496E-05 0.38384232E+01 0.16743180E-09 0.19996177E+06 0.76177110E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.32336000E+01 0.23545342E+01 0.00000000E+00 0.13255273E+01 0.10012943E+06 0.49823573E+02 0.31200191E+01 0.00000000E+00 0.26315391E+03 0.30796257E-05 0.38396979E+01 0.16742637E-09 0.20002811E+06 0.76174647E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.32087248E+01 0.23883227E+01 0.00000000E+00 0.13255269E+01 0.10012943E+06 0.49821806E+02 0.31217838E+01 0.00000000E+00 0.26315399E+03 0.30796005E-05 0.38409908E+01 0.16742063E-09 0.20009540E+06 0.76172125E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.31834965E+01 0.24218485E+01 0.00000000E+00 0.13255265E+01 0.10012943E+06 0.49820111E+02 0.31234634E+01 0.00000000E+00 0.26315407E+03 0.30795683E-05 0.38423017E+01 0.16741341E-09 0.20016363E+06 0.76169703E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.31579179E+01 0.24551078E+01 0.00000000E+00 0.13255261E+01 0.10012943E+06 0.49818379E+02 0.31252846E+01 0.00000000E+00 0.26315415E+03 0.30795390E-05 0.38436304E+01 0.16740680E-09 0.20023279E+06 0.76167239E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.31319919E+01 0.24880970E+01 0.00000000E+00 0.13255257E+01 0.10012943E+06 0.49816643E+02 0.31270866E+01 0.00000000E+00 0.26315423E+03 0.30795099E-05 0.38449768E+01 0.16740022E-09 0.20030287E+06 0.76164768E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.31057213E+01 0.25208124E+01 0.00000000E+00 0.13255253E+01 0.10012943E+06 0.49815025E+02 0.31288891E+01 0.00000000E+00 0.26315431E+03 0.30794821E-05 0.38463407E+01 0.16739394E-09 0.20037386E+06 0.76162477E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.30791090E+01 0.25532505E+01 0.00000000E+00 0.13255249E+01 0.10012943E+06 0.49813356E+02 0.31308087E+01 0.00000000E+00 0.26315438E+03 0.30794694E-05 0.38477219E+01 0.16739096E-09 0.20044576E+06 0.76160118E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.30521579E+01 0.25854076E+01 0.00000000E+00 0.13255245E+01 0.10012943E+06 0.49811636E+02 0.31326695E+01 0.00000000E+00 0.26315446E+03 0.30794400E-05 0.38491202E+01 0.16738432E-09 0.20051854E+06 0.76157678E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.30248709E+01 0.26172802E+01 0.00000000E+00 0.13255242E+01 0.10012943E+06 0.49810062E+02 0.31345689E+01 0.00000000E+00 0.26315453E+03 0.30793953E-05 0.38505356E+01 0.16737439E-09 0.20059222E+06 0.76155463E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
  0.29972512E+01 0.26488649E+01 0.00000000E+00 0.13255238E+01 0.10012943E+06 0.49808373E+02 0.31365522E+01 0.00000000E+00 0.26315461E+03 0.30793425E-05 0.38519677E+01 0.16736268E-09 0.20066677E+06 0.76153080E+02 0.16675121E-04 0.23253383E-01 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00
